Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1982","1982","100 g/ha","15000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1983","1983","100 g/ha","39118","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1984","1984","100 g/ha","16404","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1985","1985","100 g/ha","21570","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1986","1986","100 g/ha","18451","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1987","1987","100 g/ha","16979","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1988","1988","100 g/ha","31670","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1989","1989","100 g/ha","28966","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1990","1990","100 g/ha","29152","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1991","1991","100 g/ha","42653","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1992","1992","100 g/ha","42442","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1993","1993","100 g/ha","30892","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1994","1994","100 g/ha","19333","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1995","1995","100 g/ha","22651","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1996","1996","100 g/ha","10000","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1997","1997","100 g/ha","42062","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1998","1998","100 g/ha","13819","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","1999","1999","100 g/ha","19231","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2000","2000","100 g/ha","22176","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2001","2001","100 g/ha","21725","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2002","2002","100 g/ha","28664","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2003","2003","100 g/ha","35459","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2004","2004","100 g/ha","36445","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2005","2005","100 g/ha","41329","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2006","2006","100 g/ha","45575","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2007","2007","100 g/ha","47179","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2008","2008","100 g/ha","25615","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2009","2009","100 g/ha","24314","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2010","2010","100 g/ha","19336","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2011","2011","100 g/ha","19265","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2012","2012","100 g/ha","27951","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2013","2013","100 g/ha","29166","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2014","2014","100 g/ha","24150","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2015","2015","100 g/ha","29399","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2016","2016","100 g/ha","31293","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2017","2017","100 g/ha","27509","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2018","2018","100 g/ha","22775","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2019","2019","100 g/ha","28105","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2020","2020","100 g/ha","27764","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01191","Triticale","2021","2021","100 g/ha","26071","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1961","1961","100 g/ha","12756","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1962","1962","100 g/ha","12978","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1963","1963","100 g/ha","13099","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1964","1964","100 g/ha","13099","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1965","1965","100 g/ha","14406","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1966","1966","100 g/ha","14270","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1967","1967","100 g/ha","14097","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1968","1968","100 g/ha","13636","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1969","1969","100 g/ha","16707","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1970","1970","100 g/ha","15915","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1971","1971","100 g/ha","15444","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1972","1972","100 g/ha","16024","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1973","1973","100 g/ha","15617","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1974","1974","100 g/ha","17013","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1975","1975","100 g/ha","16945","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1976","1976","100 g/ha","16818","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1977","1977","100 g/ha","13607","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1978","1978","100 g/ha","15681","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1979","1979","100 g/ha","15505","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1980","1980","100 g/ha","22312","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1981","1981","100 g/ha","15948","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1982","1982","100 g/ha","16567","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1983","1983","100 g/ha","14307","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1984","1984","100 g/ha","13475","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1985","1985","100 g/ha","14562","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1986","1986","100 g/ha","14963","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1987","1987","100 g/ha","15342","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1988","1988","100 g/ha","16338","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1989","1989","100 g/ha","17232","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1990","1990","100 g/ha","15625","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1991","1991","100 g/ha","17322","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1992","1992","100 g/ha","14636","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1993","1993","100 g/ha","17859","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1994","1994","100 g/ha","20952","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1995","1995","100 g/ha","16477","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1996","1996","100 g/ha","18461","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1997","1997","100 g/ha","14931","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1998","1998","100 g/ha","15249","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","1999","1999","100 g/ha","19462","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","2000","2000","100 g/ha","19919","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","2001","2001","100 g/ha","19957","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","2002","2002","100 g/ha","17624","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","2003","2003","100 g/ha","18364","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","2004","2004","100 g/ha","18908","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","2005","2005","100 g/ha","18790","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01970","Unmanufactured tobacco","2006","2006","100 g/ha","19817","A","Official figure"
